pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FF,9/18/21,97.1,-3.03,4.81,"Kimbrel, Craig",656847,518886,,swinging_strike,,,,,5,DJ Peters walks.,R,R,R,TEX,CWS,S,,,3,1,2021,-0.94,1.28,0,2.99,,,,2,8,Bot,,,,,518735,,,10.32425275,-141.0994157,-2.273589075,-14.91323102,31.96322677,-14.68488379,3.66,1.68,,,,97.6,2337,6.6,632439,518886,518735,547989,663853,660162,544725,650391,673357,571718,53.87,,,,,,,,68,5,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,225,0,-0.027
FF,9/18/21,95.8,-2.95,4.75,"Kimbrel, Craig",656847,518886,,ball,,,,,14,DJ Peters walks.,R,R,R,TEX,CWS,B,,,2,1,2021,-0.63,1.5,0.94,2.08,,,,2,8,Bot,,,,,518735,,,11.75030808,-138.9133171,-4.819422417,-10.87781361,31.52168008,-11.79602774,3.43,1.62,,,,96,2330,6.6,632439,518886,518735,547989,663853,660162,544725,650391,673357,571718,53.85,,,,,,,,68,4,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,228,0,0.042
KC,9/18/21,86.4,-2.77,5.07,"Kimbrel, Craig",656847,518886,,ball,,,,,14,DJ Peters walks.,R,R,R,TEX,CWS,B,,,1,1,2021,1.18,-0.51,2.23,1.47,,,,2,8,Bot,,,,,518735,,,9.564225112,-125.6319085,-1.302042075,10.55067937,25.07359258,-37.58333884,3.39,1.53,,,,86.8,2653,6.5,632439,518886,518735,547989,663853,660162,544725,650391,673357,571718,53.97,,,,,,,,68,3,Knuckle Curve,2,1,2,1,1,2,2,1,Standard,Standard,51,0,0.02
FF,9/18/21,95.5,-2.99,4.79,"Kimbrel, Craig",656847,518886,,foul,,,,,5,DJ Peters walks.,R,R,R,TEX,CWS,S,,,1,0,2021,-0.92,1.25,-0.19,2.91,,,,2,8,Bot,,,,,518735,,,9.469012351,-138.7435192,-2.136247552,-13.95475055,30.38078024,-15.74494253,3.66,1.68,216,77,24,95.9,2361,6.6,632439,518886,518735,547989,663853,660162,544725,650391,673357,571718,53.95,,,,,,,,68,2,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,226,0,-0.02
KC,9/18/21,86.6,-2.79,5.14,"Kimbrel, Craig",656847,518886,,ball,,,,,14,DJ Peters walks.,R,R,R,TEX,CWS,B,,,0,0,2021,0.91,-0.74,1.71,0.61,,,,2,8,Bot,,,,,518735,,,8.869844793,-125.784275,-3.074119344,7.802828498,26.07766883,-39.61098654,3.44,1.66,,,,86.5,2685,6.4,632439,518886,518735,547989,663853,660162,544725,650391,673357,571718,54.1,,,,,,,,68,1,Knuckle Curve,2,1,2,1,1,2,2,1,Standard,Standard,45,0,0.016
KC,9/18/21,84.6,-2.87,4.76,"Kimbrel, Craig",669256,518886,field_out,hit_into_play,,,,,8,Nick Solak flies out to center fielder Luis Robert.,R,R,R,TEX,CWS,X,8,fly_ball,1,1,2021,0.86,-0.6,0.14,1.89,,,,1,8,Bot,161.11,59.44,,,518735,,,5.335144166,-123.159254,0.845741258,7.761633981,24.19616899,-38.72219135,3.32,1.51,356,95.6,24,84.9,2580,6.5,632439,518886,518735,547989,663853,660162,544725,650391,673357,571718,54.03,0.266,0.36,0,1,0,0,5,67,3,Knuckle Curve,2,1,2,1,1,2,2,1,Standard,Standard,61,-0.009,-0.157
FF,9/18/21,97,-2.78,4.98,"Kimbrel, Craig",669256,518886,,ball,,,,,12,Nick Solak flies out to center fielder Luis Robert.,R,R,R,TEX,CWS,B,,,0,1,2021,-0.8,1.21,1.03,3.7,,,,1,8,Bot,,,,,518735,,,12.02403778,-140.8338709,-0.644702929,-13.31657101,31.7616723,-16.0948275,3.25,1.5,,,,97.1,2304,6.5,632439,518886,518735,547989,663853,660162,544725,650391,673357,571718,54.03,,,,,,,,67,2,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,222,0,0.021
FF,9/18/21,96.8,-2.98,4.91,"Kimbrel, Craig",669256,518886,,called_strike,,,,,3,Nick Solak flies out to center fielder Luis Robert.,R,R,R,TEX,CWS,S,,,0,0,2021,-0.96,1.17,0.28,2.93,,,,1,8,Bot,,,,,518735,,,10.94400404,-140.5434335,-2.386645075,-15.23531735,31.41009901,-16.28582636,3.37,1.49,,,,97.1,2250,6.6,632439,518886,518735,547989,663853,660162,544725,650391,673357,571718,53.93,,,,,,,,67,1,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,231,0,-0.027
KC,9/18/21,87.4,-3.05,4.7,"Kimbrel, Craig",628451,518886,strikeout,swinging_strike,,,,,9,Andy Ibanez strikes out swinging.,R,R,R,TEX,CWS,S,2,,3,2,2021,0.54,-0.33,0.81,1.93,,,,0,8,Bot,,,,,518735,,,8.214173079,-127.0655368,0.174584461,4.133973849,26.21099217,-35.98625239,3.32,1.51,,,,87.7,2453,6.5,632439,518886,518735,547989,663853,660162,544725,650391,673357,571718,53.97,,,0,1,0,0,,66,7,Knuckle Curve,2,1,2,1,1,2,2,1,Standard,Standard,52,-0.013,-0.317
FF,9/18/21,96.1,-2.86,4.77,"Kimbrel, Craig",628451,518886,,foul,,,,,1,Andy Ibanez strikes out swinging.,R,R,R,TEX,CWS,S,,,3,2,2021,-0.86,1.3,-0.52,2.97,,,,0,8,Bot,,,,,518735,,,8.173698069,-139.7130927,-2.123829481,-13.15677193,31.50995988,-14.85673886,3.32,1.51,147,76.8,65,96.3,2245,6.5,632439,518886,518735,547989,663853,660162,544725,650391,673357,571718,54.02,,,,,,,,66,6,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,224,0,0
FF,9/18/21,96.9,-2.9,4.79,"Kimbrel, Craig",628451,518886,,ball,,,,,12,Andy Ibanez strikes out swinging.,R,R,R,TEX,CWS,B,,,2,2,2021,-0.89,1.26,1.08,2.51,,,,0,8,Bot,,,,,518735,,,12.66344438,-140.5095895,-3.418310591,-14.64486336,31.72549382,-14.79296873,2.96,1.33,,,,96.9,2263,6.5,632439,518886,518735,547989,663853,660162,544725,650391,673357,571718,54.02,,,,,,,,66,5,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,231,0,0.101
FF,9/18/21,97.8,-2.87,4.8,"Kimbrel, Craig",628451,518886,,called_strike,,,,,9,Andy Ibanez strikes out swinging.,R,R,R,TEX,CWS,S,,,2,1,2021,-0.99,1.24,0.53,1.61,,,,0,8,Bot,,,,,518735,,,11.50540015,-141.927347,-5.961434019,-16.03350516,31.69495829,-14.18178609,3.01,1.38,,,,98.2,2263,6.6,632439,518886,518735,547989,663853,660162,544725,650391,673357,571718,53.89,,,,,,,,66,4,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,230,0,-0.066
FF,9/18/21,97.1,-2.98,4.91,"Kimbrel, Craig",628451,518886,,swinging_strike,,,,,5,Andy Ibanez strikes out swinging.,R,R,R,TEX,CWS,S,,,2,0,2021,-0.94,1.44,-0.27,2.2,,,,0,8,Bot,,,,,518735,,,9.428702145,-140.9504109,-4.958718116,-14.69012992,33.56683451,-12.03981538,3.32,1.51,,,,97,2327,6.5,632439,518886,518735,547989,663853,660162,544725,650391,673357,571718,54.01,,,,,,,,66,3,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,225,0,-0.067
KC,9/18/21,86.1,-2.84,4.91,"Kimbrel, Craig",628451,518886,,ball,,,,,14,Andy Ibanez strikes out swinging.,R,R,R,TEX,CWS,B,,,1,0,2021,0.91,-0.53,1.88,0.81,,,,0,8,Bot,,,,,518735,,,9.382831953,-125.0917471,-2.36515448,7.560114651,26.10121704,-37.46524012,3.03,1.55,,,,86.1,2643,6.5,632439,518886,518735,547989,663853,660162,544725,650391,673357,571718,54.04,,,,,,,,66,2,Knuckle Curve,2,1,2,1,1,2,2,1,Standard,Standard,50,0,0.07
KC,9/18/21,85.1,-2.91,4.95,"Kimbrel, Craig",628451,518886,,ball,,,,,14,Andy Ibanez strikes out swinging.,R,R,R,TEX,CWS,B,,,0,0,2021,1.22,-0.28,1.14,1.3,,,,0,8,Bot,,,,,518735,,,7.057448074,-123.7748401,-1.671432125,11.09742704,25.08015338,-34.96300935,3.03,1.51,,,,85.3,2562,6.5,632439,518886,518735,547989,663853,660162,544725,650391,673357,571718,54.03,,,,,,,,66,1,Knuckle Curve,2,1,2,1,1,2,2,1,Standard,Standard,51,0,0.038
KC,9/12/21,85.5,-2.93,4.97,"Kimbrel, Craig",666915,518886,strikeout,swinging_strike,,,,,14,Bobby Dalbec strikes out swinging.,R,R,R,CWS,BOS,S,2,,1,2,2021,0.94,-0.2,0.88,1.34,,592669,646240,2,9,Top,,,,,664874,,,7.098872711,-124.5064067,-1.947905388,8.556957157,22.52358489,-34.11741521,3.55,1.63,,,,86,2621,6.3,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,54.16,,,0,1,0,0,,63,4,Knuckle Curve,1,1,1,1,1,1,1,1,Standard,Standard,60,0.114,-0.313
KC,9/12/21,85.9,-2.88,4.9,"Kimbrel, Craig",666915,518886,,blocked_ball,,,,,14,Bobby Dalbec strikes out swinging.,R,R,R,CWS,BOS,B,,,0,2,2021,0.69,-0.61,1.95,0.31,,592669,646240,2,9,Top,,,,,664874,,,10.10120139,-124.8526936,-3.42459956,5.333940937,23.34046639,-38.14188701,3.58,1.74,,,,86.6,2607,6.6,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,53.87,,,,,,,,63,3,Knuckle Curve,1,1,1,1,1,1,1,1,Standard,Standard,51,0,0.035
KC,9/12/21,85.1,-2.9,4.97,"Kimbrel, Craig",666915,518886,,called_strike,,,,,5,Bobby Dalbec strikes out swinging.,R,R,R,CWS,BOS,S,,,0,1,2021,0.97,-0.41,0.05,2.51,,592669,646240,2,9,Top,,,,,664874,,,4.985852417,-123.9500043,1.307179968,9.097174386,23.21932891,-36.86070485,3.61,1.82,,,,85.5,2604,6.3,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,54.17,,,,,,,,63,2,Knuckle Curve,1,1,1,1,1,1,1,1,Standard,Standard,55,0,-0.097
KC,9/12/21,85,-3.18,4.81,"Kimbrel, Craig",666915,518886,,foul,,,,,7,Bobby Dalbec strikes out swinging.,R,R,R,CWS,BOS,S,,,0,0,2021,1.03,-0.32,-0.52,1.94,,592669,646240,2,9,Top,,,,,664874,,,4.171661995,-123.7969364,0.205496399,9.839442903,24.09138824,-35.76376821,3.55,1.63,219,70.8,46,85.3,2618,6.4,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,54.13,,,,,,,,63,1,Knuckle Curve,1,1,1,1,1,1,1,1,Standard,Standard,58,0,-0.075
FF,9/12/21,95.3,-3.17,4.69,"Kimbrel, Craig",657077,518886,sac_fly,hit_into_play,,,,,1,Alex Verdugo out on a sacrifice fly to left fielder Eloy Jimenez.   Enrique Hernandez scores.,R,L,R,CWS,BOS,X,7,fly_ball,0,0,2021,-0.82,1.1,-0.31,3.22,571771,592669,646240,1,9,Top,71.68,79.22,,,664874,,,9.334475723,-138.5254016,-0.727295492,-12.57073424,28.58533419,-18.02663523,3.37,1.53,326,92.2,37,95.6,2352,6.3,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,54.17,0.051,0.083,0,1,0,0,3,62,1,4-Seam Fastball,1,0,0,1,1,1,1,1,Standard,Standard,223,-0.028,-0.541
KC,9/12/21,85.4,-3.11,4.81,"Kimbrel, Craig",646240,518886,walk,ball,,,,,14,Rafael Devers walks.   Enrique Hernandez to 3rd.    Hunter Renfroe to 2nd.,R,L,R,CWS,BOS,B,,,3,0,2021,0.85,-0.57,0.26,1.39,,571771,592669,1,9,Top,,,,,664874,,,6.244663252,-124.4609025,-0.711766098,7.815589178,21.47423516,-38.2201219,3.42,1.54,,,,85.9,2645,6.2,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,54.28,,,0.7,1,0,0,,61,4,Knuckle Curve,1,0,0,1,0,1,0,1,Infield shift,Standard,62,-0.177,0.254
KC,9/12/21,86.5,-2.82,4.86,"Kimbrel, Craig",646240,518886,,blocked_ball,,,,,14,Rafael Devers walks.   Enrique Hernandez to 3rd.    Hunter Renfroe to 2nd.,R,L,R,CWS,BOS,B,,,2,0,2021,0.48,-0.49,1.49,0.4,,571771,592669,1,9,Top,,,,,664874,,,9.307270983,-125.7203947,-3.4810417,3.515214027,21.95558912,-37.02692696,3.4,1.5,,,,86.9,2526,6.3,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,54.2,,,,,,,,61,3,Knuckle Curve,1,0,0,1,0,1,0,1,Infield shift,Standard,45,0,0.23
KC,9/12/21,85.5,-3.14,4.82,"Kimbrel, Craig",646240,518886,,ball,,,,,13,Rafael Devers walks.   Enrique Hernandez to 3rd.    Hunter Renfroe to 2nd.,R,L,R,CWS,BOS,B,,,1,0,2021,0.77,-0.54,-1.01,1.13,,571771,592669,1,9,Top,,,,,664874,,,3.45880346,-124.5861351,-1.353401021,7.345182141,24.4948064,-37.73238858,3.37,1.52,,,,85.6,2551,6.2,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,54.26,,,,,,,,61,2,Knuckle Curve,1,0,0,1,0,1,0,1,Infield shift,Standard,61,0,0.145
KC,9/12/21,86,-2.85,4.93,"Kimbrel, Craig",646240,518886,,ball,,,,,14,Rafael Devers walks.   Enrique Hernandez to 3rd.    Hunter Renfroe to 2nd.,R,L,R,CWS,BOS,B,,,0,0,2021,0.42,-0.07,1.13,1.07,,571771,592669,1,9,Top,,,,,664874,,,8.590090614,-125.0703556,-2.810309629,2.856205605,23.0080293,-32.5384738,3.4,1.53,,,,86.4,2508,6.3,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,54.15,,,,,,,,61,1,Knuckle Curve,1,0,0,1,0,1,0,1,Infield shift,Standard,57,0,0.089
FF,9/12/21,96.1,-2.92,4.74,"Kimbrel, Craig",592669,518886,walk,ball,,,,,14,Hunter Renfroe walks.,R,R,R,CWS,BOS,B,,,3,1,2021,-0.65,1.18,2.36,2.29,,571771,,1,9,Top,,,,,664874,,,15.42382126,-139.2180328,-3.591893077,-11.59224362,28.33902245,-16.03983054,3.59,1.72,,,,96.3,2438,6.4,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,54.07,,,0.7,1,0,0,,60,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,225,-0.051,0.187
KC,9/12/21,86.2,-3.09,4.79,"Kimbrel, Craig",592669,518886,,ball,,,,,14,Hunter Renfroe walks.,R,R,R,CWS,BOS,B,,,2,1,2021,0.64,-0.4,1.32,2.2,,571771,,1,9,Top,,,,,664874,,,9.191995902,-125.3650585,0.798225037,5.251815187,21.21158908,-36.78966024,3.51,1.72,,,,86.7,2555,6.3,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,54.21,,,,,,,,60,4,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,66,0,0.059
KC,9/12/21,85.6,-2.85,4.98,"Kimbrel, Craig",592669,518886,,ball,,,,,14,Hunter Renfroe walks.,R,R,R,CWS,BOS,B,,,1,1,2021,0.79,-0.43,1.04,2.15,,571771,,1,9,Top,,,,,664874,,,7.576763871,-124.6607845,0.360269468,7.082373189,20.70904981,-36.92286787,3.56,1.73,,,,86,2534,6.1,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,54.37,,,,,,,,60,3,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,60,0,0.05
KC,9/12/21,85.4,-2.99,4.84,"Kimbrel, Craig",592669,518886,,blocked_ball,,,,,14,Hunter Renfroe walks.,R,R,R,CWS,BOS,B,,,0,1,2021,0.7,-0.68,1.16,0.71,,571771,,1,9,Top,,,,,664874,,,8.3961216,-124.1591084,-2.094167903,5.631222658,23.77702888,-39.01931663,3.52,1.65,,,,85.7,2533,6.4,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,54.07,,,,,,,,60,2,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,48,0,0.032
KC,9/12/21,86.1,-3.13,4.74,"Kimbrel, Craig",592669,518886,,swinging_strike,,,,,14,Hunter Renfroe walks.,R,R,R,CWS,BOS,S,,,0,0,2021,0.57,-0.62,0.63,1,,571771,,1,9,Top,,,,,664874,,,7.791061482,-125.2452723,-1.422372734,4.568648116,23.85284486,-38.63790814,3.41,1.56,,,,86.8,2487,6.6,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,53.89,,,,,,,,60,1,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,56,0,-0.046
FF,9/12/21,95.4,-3.03,4.74,"Kimbrel, Craig",656941,518886,strikeout,swinging_strike,,,,,11,Kyle Schwarber strikes out swinging.,R,L,R,CWS,BOS,S,2,,3,2,2021,-0.82,1.1,0,3.55,,571771,,0,9,Top,,,,,664874,,,9.790072207,-138.6828002,-0.009246259,-12.68284625,28.58288381,-18.03952045,3.37,1.53,,,,95.6,2240,6.3,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,54.2,,,0,1,0,0,,59,6,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,228,0.133,-0.511
FF,9/12/21,94.8,-3.18,4.77,"Kimbrel, Craig",656941,518886,,foul,,,,,6,Kyle Schwarber strikes out swinging.,R,L,R,CWS,BOS,S,,,3,1,2021,-0.59,1.11,0.35,2.79,,571771,,0,9,Top,,,,,664874,,,10.51229773,-137.782409,-1.986663355,-9.698725309,28.47332351,-17.78576547,3.37,1.53,74,108.9,2,94.9,2374,6.3,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,54.22,,,,,,,,59,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Strategic,230,0,-0.123
FF,9/12/21,95.5,-2.94,4.71,"Kimbrel, Craig",656941,518886,,ball,,,,,14,Kyle Schwarber strikes out swinging.,R,L,R,CWS,BOS,B,,,2,1,2021,-0.85,1.25,0.95,2.09,,571771,,0,9,Top,,,,,664874,,,12.16206164,-138.5281933,-4.050449837,-13.73518193,32.15321167,-15.3260039,3.41,1.66,,,,95.5,2345,6.5,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,53.98,,,,,,,,59,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Strategic,227,0,0.139
KC,9/12/21,86,-3.11,4.84,"Kimbrel, Craig",656941,518886,,ball,,,,,14,Kyle Schwarber strikes out swinging.,R,L,R,CWS,BOS,B,,,1,1,2021,0.75,-0.45,0.37,0.87,,571771,,0,9,Top,,,,,664874,,,6.746781334,-125.1585662,-2.329232833,6.742970777,22.1663019,-36.74839445,3.28,1.61,,,,86.5,2484,6.3,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,54.17,,,,,,,,59,3,Knuckle Curve,1,0,0,1,0,1,0,1,Infield shift,Standard,58,0,0.041
KC,9/12/21,85.1,-3.11,4.83,"Kimbrel, Craig",656941,518886,,swinging_strike,,,,,14,Kyle Schwarber strikes out swinging.,R,L,R,CWS,BOS,S,,,1,0,2021,0.73,-0.56,0.54,1.32,,571771,,0,9,Top,,,,,664874,,,7.120194909,-123.9326542,-0.847281114,6.236650874,22.61428415,-38.02015084,3.37,1.53,,,,85.6,2649,6.4,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,54.13,,,,,,,,59,2,Knuckle Curve,1,0,0,1,0,1,0,1,Infield shift,Standard,56,0,-0.054
FF,9/12/21,95,-2.91,5.01,"Kimbrel, Craig",656941,518886,,ball,,,,,6,Kyle Schwarber strikes out swinging.,R,L,R,CWS,BOS,B,,,0,0,2021,-0.75,1.36,0.79,2.55,,571771,,0,9,Top,,,,,664874,,,11.34761465,-137.8907346,-3.847664692,-12.03003087,28.64086267,-14.09941622,3.42,1.63,,,,95.1,2398,6.3,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,54.16,,,,,,,,59,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,223,0,0.054
FF,9/12/21,94.4,-2.96,4.81,"Kimbrel, Craig",571771,518886,double,hit_into_play,,,,,2,Enrique Hernandez doubles (32) on a sharp line drive to center fielder Luis Robert.,R,R,R,CWS,BOS,X,8,line_drive,1,0,2021,-0.82,1.24,0.22,2.99,,,,0,9,Top,141.64,61.27,,,664874,,,10.14611886,-137.2500443,-1.831526156,-12.49872738,28.28061498,-16.24436368,3.32,1.51,344,105.4,15,95.2,2203,6.7,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,53.84,0.674,0.727,1.25,1,1,1,5,58,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,223,-0.199,0.601
KC,9/12/21,84.6,-2.86,5,"Kimbrel, Craig",571771,518886,,ball,,,,,14,Enrique Hernandez doubles (32) on a sharp line drive to center fielder Luis Robert.,R,R,R,CWS,BOS,B,,,0,0,2021,0.76,-0.61,0.36,1.17,,,,0,9,Top,,,,,664874,,,5.99983228,-123.2320507,-1.421174387,6.679348328,22.79687272,-38.38105326,3.33,1.68,,,,84.8,2536,6.2,632513,518886,664874,518735,514917,660162,544725,650391,673357,663853,54.26,,,,,,,,58,1,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,55,0,0.038
KC,9/11/21,85.8,-3.01,4.86,"Kimbrel, Craig",656941,518886,strikeout,called_strike,,,,,13,Kyle Schwarber called out on strikes.,R,L,R,CWS,BOS,S,2,,2,2,2021,0.62,-0.17,-0.87,1.81,,,,2,8,Top,,,,,518735,,,3.806202874,-125.187715,-0.759629526,6.051678177,20.28217645,-34.02393563,3.31,1.63,,,,86.7,2598,6.3,632531,518886,518735,547989,514917,660162,544725,571740,673357,571718,54.22,,,0,1,0,0,,70,5,Knuckle Curve,8,8,8,8,8,8,8,8,Infield shift,Strategic,61,0.025,-0.091
KC,9/11/21,86,-2.79,4.84,"Kimbrel, Craig",656941,518886,,ball,,,,,14,Kyle Schwarber called out on strikes.,R,L,R,CWS,BOS,B,,,1,2,2021,0.8,-0.82,1.56,-0.3,,,,2,8,Top,,,,,518735,,,8.704823083,-124.973752,-4.301182764,6.758442391,24.24014679,-40.1251325,3.39,1.7,,,,86.3,2609,6.5,632531,518886,518735,547989,514917,660162,544725,571740,673357,571718,54.01,,,,,,,,70,4,Knuckle Curve,8,8,8,8,8,8,8,8,Infield shift,Strategic,43,0,0.018
FF,9/11/21,95.3,-2.99,4.84,"Kimbrel, Craig",656941,518886,,foul,,,,,12,Kyle Schwarber called out on strikes.,R,L,R,CWS,BOS,S,,,1,1,2021,-0.86,1.14,0.12,3.77,,,,2,8,Top,,,,,518735,,,10.1189961,-138.5263346,0.244937979,-13.31567564,29.33677497,-17.66428889,3.37,1.53,,,,95.6,2326,6.4,632531,518886,518735,547989,514917,660162,544725,571740,673357,571718,54.09,,,,,,,,70,3,4-Seam Fastball,8,8,8,8,8,8,8,8,Infield shift,Strategic,230,0,-0.027
KC,9/11/21,85.1,-2.85,4.97,"Kimbrel, Craig",656941,518886,,ball,,,,,14,Kyle Schwarber called out on strikes.,R,L,R,CWS,BOS,B,,,0,1,2021,0.79,-0.66,0.53,1.2,,,,2,8,Top,,,,,518735,,,6.403063445,-124.0165617,-1.319163021,7.139647582,21.39040197,-38.96807623,3.45,1.63,,,,86.1,2510,6.6,632531,518886,518735,547989,514917,660162,544725,571740,673357,571718,53.93,,,,,,,,70,2,Knuckle Curve,8,8,8,8,8,8,8,8,Infield shift,Strategic,49,0,0.014
KC,9/11/21,84.7,-2.99,5.02,"Kimbrel, Craig",656941,518886,,called_strike,,,,,13,Kyle Schwarber called out on strikes.,R,L,R,CWS,BOS,S,,,0,0,2021,0.79,-0.24,-0.84,2.05,,,,2,8,Top,,,,,518735,,,3.43774695,-123.4473681,-0.20136461,7.522482848,21.99038478,-34.75571505,3.48,1.7,,,,85.3,2495,6.4,632531,518886,518735,547989,514917,660162,544725,571740,673357,571718,54.13,,,,,,,,70,1,Knuckle Curve,8,8,8,8,8,8,8,8,Infield shift,Strategic,48,0,-0.018
FF,9/11/21,94.8,-2.91,4.88,"Kimbrel, Craig",571771,518886,sac_fly,hit_into_play,,,,,3,Enrique Hernandez out on a sacrifice fly to center fielder Luis Robert.   Jack Lopez scores.,R,R,R,CWS,BOS,X,8,fly_ball,2,2,2021,-0.74,1.16,0.37,2.89,605346,,,1,8,Top,130.16,55.51,,,518735,,,10.26768373,-137.8451803,-2.201731222,-11.56309598,27.35986146,-16.97894711,3.32,1.51,355,96.6,33,95.6,2300,6.5,632531,518886,518735,547989,514917,660162,544725,571740,673357,571718,53.97,0.257,0.456,0,1,0,0,5,69,5,4-Seam Fastball,8,7,7,8,8,8,8,8,Strategic,Standard,227,-0.049,-0.064
FF,9/11/21,94.6,-2.75,4.88,"Kimbrel, Craig",571771,518886,,ball,,,,,12,Enrique Hernandez out on a sacrifice fly to center fielder Luis Robert.   Jack Lopez scores.,R,R,R,CWS,BOS,B,,,1,2,2021,-0.73,1.21,0.38,4,605346,,,1,8,Top,,,,,518735,,,9.840609183,-137.5018633,0.675104058,-11.38193092,28.42877305,-17.09337284,3.19,1.63,,,,95.4,2258,6.7,632531,518886,518735,547989,514917,660162,544725,571740,673357,571718,53.81,,,,,,,,69,4,4-Seam Fastball,8,7,7,8,7,8,7,8,Strategic,Standard,223,0,0.054
KC,9/11/21,87.4,-3.01,4.9,"Kimbrel, Craig",571771,518886,,ball,,,,,14,Enrique Hernandez out on a sacrifice fly to center fielder Luis Robert.   Jack Lopez scores.,R,R,R,CWS,BOS,B,,,0,2,2021,0.41,-0.2,2.13,-0.7,,605346,,1,8,Top,,,,,518735,,,11.51422675,-126.7400051,-6.892943079,2.152779864,25.22801218,-33.10844666,3.17,1.55,,,,87.3,2587,6.4,632531,518886,518735,547989,514917,660162,544725,571740,673357,571718,54.13,,,,,,,,69,3,Knuckle Curve,8,7,7,8,7,8,7,8,Standard,Standard,43,-0.076,0.039
KC,9/11/21,85.9,-2.79,4.96,"Kimbrel, Craig",571771,518886,,swinging_strike_blocked,,,,,14,Enrique Hernandez out on a sacrifice fly to center fielder Luis Robert.   Jack Lopez scores.,R,R,R,CWS,BOS,S,,,0,1,2021,0.78,-0.6,1.19,0.39,,605346,,1,8,Top,,,,,518735,,,7.910415088,-124.9391356,-3.423840871,6.764862622,23.00407087,-38.02387122,3.32,1.51,,,,86.8,2421,6.7,632531,518886,518735,547989,514917,660162,544725,571740,673357,571718,53.79,,,,,,,,69,2,Knuckle Curve,8,7,7,8,7,8,7,8,Standard,Standard,53,0,-0.079
